Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","TJK","Tajikistan","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","45.37532","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","13.86398","X","International reliable sources","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","11.90111","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","12.28405","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","9.553016","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","9.239424","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","9.102872","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","9.735946","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","THA","Thailand","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","10.20345","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","TLS","Timor-Leste","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","1.820548","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","TLS","Timor-Leste","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","2.755013","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"OE","Employment Indicators","TLS","Timor-Leste","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","16.4524","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Including subsistence workers"
"OE","Employment Indicators","TGO","Togo","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","4.035893","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old"
"OE","Employment Indicators","TON","Tonga","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","4.703457","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1989","1989","%","8.639228","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1990","1990","%","7.592659","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1991","1991","%","7.621551","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1992","1992","%","7.70751","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1993","1993","%","7.500841","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1994","1994","%","7.744875","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1995","1995","%","6.608206","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1996","1996","%","5.834829","X","International reliable sources",""
"OE","Employment Indicators","TTO","Trinidad and Tobago","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1997","1997","%","6.16182","X","International reliable sources",""
