iso3c,date,value,indicatorID,indicator,iso2c,country
TUR,2015,10.2360000610352,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2015,10.2360000610352,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2016,20.6599998474121,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2016,10.9,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2016,11.8337001800537,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2016,12.4444999694824,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2016,10.83899974823,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2016,10.8386001586914,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2017,21.2999992370605,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2017,10.925,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2017,12.4134998321533,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2017,12.4608001708984,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2017,10.8190002441406,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2017,10.8191995620728,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2018,22.8400001525879,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2018,10.99166666667,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2018,12.1891002655029,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2018,12.1454000473022,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2018,10.8900003433228,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2018,10.8901996612549,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2019,13.4899997711182,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TKM,1991,1.39999997615814,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1992,1.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1993,1.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1994,4.69999980926514,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1995,8.30000019073486,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1996,10.3000001907349,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1997,11,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1998,12.1999998092651,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,1999,12.6999998092651,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2000,11.6730003356934,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2001,10.7229995727539,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2002,9.91199970245361,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2003,9.04800033569336,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2004,8.14299964904785,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2005,7.27199983596802,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2006,6.37799978256226,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2007,5.57399988174438,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2008,4.90700006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2009,4.53200006484985,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2009,4,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TM,Turkmenistan
TKM,2010,4,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2010,4,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TM,Turkmenistan
TKM,2011,4.0019998550415,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2012,4.01200008392334,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2013,4.02400016784668,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2014,3.98300004005432,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2015,3.9539999961853,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2016,3.92000007629395,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2017,3.85899996757507,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2018,3.79999995231628,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TKM,2019,3.91300010681152,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TM,Turkmenistan
TCA,2001,9.71000003814697,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2002,6.17999982833862,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2003,7.76999998092651,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2004,9.85999965667725,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2005,8.03999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2006,7.44999980926514,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2007,5.42999982833862,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TCA,2008,8.30000019073486,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TC,Turks and Caicos Islands
TUV,2002,6.53000020980835,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TV,Tuvalu
TUV,2016,43.9799995422363,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TV,Tuvalu
TUV,2016,2.44770002365112,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TV,Tuvalu
TUV,2016,11.6346998214722,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TV,Tuvalu
TUV,2016,8.48910045623779,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TV,Tuvalu
UGA,1991,0.939999997615814,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1991,0.939999997615814,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,1992,0.920000016689301,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1992,0.920000016689301,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,1993,1.12300002574921,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1994,1.32200002670288,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1995,1.53299999237061,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1996,1.76499998569489,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1997,1.99800002574921,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1998,2.25,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,1999,2.5550000667572,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2000,2.8289999961853,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2001,3.13000011444092,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2002,3.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2002,3.5,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2003,3.59999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2003,3.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2004,2.68300008773804,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2005,1.89999997615814,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2005,1.89999997615814,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2006,2.19300007820129,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2007,2.50300002098084,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2008,2.88599991798401,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2009,3.59999990463257,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2009,3.59999990463257,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2010,3.62400007247925,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2011,3.58200001716614,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2012,53.1399993896484,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",UG,Uganda
UGA,2012,8.84770011901855,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),UG,Uganda
UGA,2012,10.1498003005981,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),UG,Uganda
UGA,2012,3.55100011825562,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2012,3.55080008506775,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2013,62.8899993896484,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",UG,Uganda
UGA,2013,1.9099999666214,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2013,1.9099999666214,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2014,1.87999999523163,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2015,1.85899996757507,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2016,1.83299994468689,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2017,42.1100006103516,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",UG,Uganda
UGA,2017,5.21999979019165,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),UG,Uganda
UGA,2017,9.76000022888184,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),UG,Uganda
UGA,2017,1.78999996185303,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2017,9.4399995803833,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UG,Uganda
UGA,2018,1.74899995326996,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UGA,2019,1.84300005435944,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UG,Uganda
UKR,1991,1.89999997615814,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1992,1.89999997615814,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1993,2,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1994,2,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1995,5.61999988555908,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1995,5.61999988555908,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,1996,7.65000009536743,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1996,7.65000009536743,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,1997,1.92333333333,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,1997,8.93000030517578,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1997,8.93000030517578,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,1998,3.0275,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,1998,11.3199996948242,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1998,11.3199996948242,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,1999,4.06583333333,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,1999,11.8640003204346,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,1999,11.8642997741699,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2000,4.31083333333,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2000,11.7069997787476,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2000,11.707200050354,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2001,3.86333333333,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2001,11.0609998703003,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2001,11.0608997344971,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2002,3.7625,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2002,10.1359996795654,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2002,10.1356000900269,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2003,3.72916666667,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2003,9.05700016021729,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2003,9.05679988861084,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2004,3.56166666667,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2004,8.59000015258789,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2004,8.59000015258789,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2005,3.14416666667,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2005,7.17999982833862,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2005,7.17999982833862,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2006,2.78666666667,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2006,6.80999994277954,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2006,6.81040000915527,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2007,2.385,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
UKR,2007,6.35099983215332,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",UA,Ukraine
UKR,2007,6.35050010681152,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",UA,Ukraine
UKR,2008,2.15083333333,UNEMPSA_,"Unemployment rate,Percent,,,",UA,Ukraine
