countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,diff
PRT,Portugal,OHI,N,2010,2010,income,0,1,0.7038629,14.8,847.2026,0.2397328,0.06865407,0.03076595,0.0960809,0.3584297,673.8502,0.2191886,NA,10.5731,0.02662,0.04382,0.0543,0.06355,0.07371,0.08566,0.09997,0.1188,0.1511,0.2825,0.007661599999999991
PRT,Portugal,OHI,N,2011,2011,income,0,1,0.7038629,17,811.257,0.3497386,0.1084629,0.05171423,0.1592105,0.3634268,640.0219,0.2317752,NA,10.55756,0.02477,0.04371,0.0547,0.06398,0.07346,0.08484,0.09864,0.1179,0.1516,0.2864,0.007418399999999992
PRT,Portugal,OHI,N,2012,2012,income,0,1,0.7038629,14.6,763.84,0.2749231,0.0940499,0.04891408,0.1465511,0.3603339,614.6741,0.2365004,NA,10.514844,0.02218,0.04241,0.05555,0.06558,0.07526,0.08643,0.1011,0.1199,0.1542,0.2773,0.0075772999999999535
PRT,Portugal,OHI,N,2013,2013,income,0,1,0.7038629,19.3,762.0427,0.4648274,0.1654161,0.08668099,0.2580639,0.3618559,619.582,0.2404621,NA,10.457295,0.02145,0.04105,0.0547,0.06544,0.07592,0.08755,0.1021,0.1211,0.156,0.2747,0.007407700000000017
PRT,Portugal,OHI,N,2014,2014,income,0,1,0.7038629,19.6,775.6472,0.4523846,0.158553,0.08140443,0.2420536,0.3556115,637.111,0.2287352,NA,10.401062,0.02271,0.0423,0.05564,0.06633,0.07681,0.08746,0.1019,0.1207,0.1525,0.2737,0.007479200000000019
PRT,Portugal,OHI,N,2015,2015,income,0,1,0.7038629,22.7,816.5019,0.5293128,0.1899165,0.0959509,0.2867962,0.355233,666.4324,0.2257077,NA,10.358076,0.02388,0.04301,0.05497,0.06512,0.07567,0.08744,0.1018,0.1213,0.1534,0.2733,0.00547910000000007
PRT,Portugal,OHI,N,2016,2016,income,0,1,0.7038629,21,837.2908,0.45619,0.1511656,0.07440724,0.2249376,0.3519052,675.5548,0.220492,NA,10.325452,0.02431,0.04436,0.05611,0.06643,0.07585,0.08671,0.1006,0.1194,0.1506,0.2756,0.006417599999999968
PRT,Portugal,OHI,N,2017,2017,income,0,1,0.7038629,22.2,843.1897,0.4840981,0.1569803,0.07389132,0.2282222,0.3380384,689.7755,0.2006305,NA,10.3003,0.02741,0.04615,0.05723,0.06725,0.07679,0.08774,0.1012,0.12,0.1496,0.2666,0.005027999999999977
PRY,Paraguay,LAC,N,1990,1990,income,0,1,2309.43,5.1,426.0423,0.1570681,0.0447296,0.01952141,0.05926975,0.4083934,307.5233,0.2917068,NA,4.213742,0.02177,0.03589,0.04625,0.0563,0.06653,0.07927,0.09724,0.1255,0.1638,0.3075,0.01608079999999998
PRY,Paraguay,LAC,N,1995,1995,income,0,1,2309.43,2.4,401.1033,0.171111,0.07180546,0.04264276,0.1036487,0.5815904,216.8885,0.7105016,NA,4.76085,0.007145,0.01658,0.02573,0.03568,0.04758,0.062,0.0806,0.107,0.1566,0.4611,0.014774600000000027
PRY,Paraguay,LAC,N,1997,1997,income,0,1,2309.43,3.2,430.6934,0.2008206,0.08844504,0.05356119,0.1462309,0.5489243,258.3335,0.6051721,NA,4.980344,0.007364,0.01785,0.02717,0.03865,0.0522,0.06902,0.08804,0.1156,0.1697,0.4144,0.010923899999999986
PRY,Paraguay,LAC,N,1999,1999,income,0,1,2309.43,4.1,391.5769,0.269906,0.1174735,0.07027974,0.1916691,0.5457747,229.0448,0.586089,NA,5.196937,0.008755,0.0197,0.03021,0.04059,0.05164,0.06641,0.08462,0.1124,0.1646,0.4211,0.01458609999999999
PRY,Paraguay,LAC,N,2001,2001,income,0,1,2309.43,3.4,399.3739,0.2070774,0.0821366,0.04612753,0.1299317,0.546293,234.3431,0.5639584,NA,5.406624,0.009787,0.02076,0.03024,0.0407,0.05259,0.06596,0.08236,0.109,0.1579,0.4307,0.012863700000000006
PRY,Paraguay,LAC,N,2002,2002,income,0,1,2309.43,3.1,323.8117,0.2584963,0.105411,0.05897748,0.1640053,0.5727629,177.9292,0.6196673,NA,5.508611,0.009532,0.01947,0.02841,0.03771,0.04905,0.06196,0.0797,0.1036,0.1488,0.4617,0.013979200000000025
PRY,Paraguay,LAC,N,2003,2003,income,0,1,2309.43,3.8,366.781,0.2556985,0.09708294,0.0515002,0.1474346,0.5493835,206.6054,0.5501167,NA,5.60795,0.01161,0.02212,0.0311,0.04005,0.05069,0.06307,0.08044,0.1066,0.1534,0.4409,0.010701299999999997
PRY,Paraguay,LAC,N,2004,2004,income,0,1,2309.43,5.8,358.8441,0.4120328,0.1610089,0.08571179,0.2444586,0.5226281,211.1959,0.4925631,NA,5.70374,0.01438,0.0253,0.03448,0.04337,0.05348,0.06618,0.08301,0.1072,0.1527,0.4199,0.012792599999999987
PRY,Paraguay,LAC,N,2005,2005,income,0,1,2309.43,7.6,376.9931,0.50987,0.2175273,0.1239188,0.3485034,0.5138179,228.8945,0.4765801,NA,5.795494,0.01322,0.02576,0.03473,0.04463,0.05491,0.0669,0.08493,0.1116,0.1589,0.4044,0.012049700000000052
PRY,Paraguay,LAC,N,2006,2006,income,0,1,2309.43,5.6,351.7609,0.4073567,0.1696107,0.09520437,0.2666034,0.5299555,210.3526,0.5118622,NA,5.882796,0.01263,0.02305,0.03304,0.04286,0.05395,0.06699,0.08431,0.1076,0.1514,0.4241,0.012623300000000004
PRY,Paraguay,LAC,N,2007,2007,income,0,1,2309.43,5.4,376.8547,0.3539587,0.1427799,0.08025877,0.2255918,0.5304117,225.9696,0.5164063,NA,5.966159,0.01191,0.02382,0.03402,0.04348,0.05422,0.06703,0.08255,0.1067,0.1509,0.4254,0.013653899999999997
PRY,Paraguay,LAC,N,2008,2008,income,0,1,2309.43,4.9,391.9667,0.2770031,0.09980106,0.04989654,0.1471743,0.5070477,241.7649,0.4559813,NA,6.047117,0.01501,0.02588,0.03547,0.0447,0.05537,0.06874,0.08622,0.1113,0.1563,0.401,0.011812600000000006
PRY,Paraguay,LAC,N,2009,2009,income,0,1,2309.43,3.2,381.0494,0.1443219,0.04824638,0.02376277,0.06928984,0.4914576,250.0723,0.4372964,NA,6.127837,0.01406,0.0261,0.03623,0.04754,0.05929,0.07284,0.09002,0.1151,0.1583,0.3805,0.012945000000000012
PRY,Paraguay,LAC,N,2010,2010,income,0,1,2309.43,3.5,414.8511,0.1561088,0.05636817,0.02902069,0.08397083,0.5098244,263.2257,0.4739228,NA,6.209877,0.01278,0.02507,0.03547,0.04575,0.05754,0.07064,0.08679,0.1099,0.1512,0.4049,0.012543699999999991
PRY,Paraguay,LAC,N,2011,2011,income,0,1,2309.43,5.9,456.9694,0.3132398,0.1246631,0.068981,0.19634,0.5230993,282.7033,0.5016883,NA,6.293783,0.01193,0.02355,0.03344,0.04324,0.05572,0.0691,0.08549,0.1104,0.1536,0.4135,0.010269000000000028
PRY,Paraguay,LAC,N,2012,2012,income,0,1,2309.43,7.8,453.8099,0.3819488,0.1530932,0.08404656,0.2373715,0.4763361,312.0969,0.4079193,NA,6.379219,0.01475,0.02703,0.03853,0.04899,0.06182,0.07607,0.09251,0.1149,0.1567,0.36870000000000003,0.010117199999999993
PRY,Paraguay,LAC,N,2013,2013,income,0,1,2309.43,4.4,507.0585,0.1306389,0.04136884,0.01976707,0.05925535,0.4793603,331.7031,0.4097687,NA,6.46574,0.0159,0.02823,0.03801,0.04814,0.05873,0.07255,0.09168,0.1162,0.1576,0.373,0.010894399999999999
PRY,Paraguay,LAC,N,2014,2014,income,0,1,2309.43,6.7,540.9982,0.2655475,0.09780079,0.05053874,0.1460174,0.5070264,339.8934,0.45993,NA,6.552584,0.01437,0.02596,0.03636,0.04644,0.05684,0.06928,0.08612,0.1083,0.1493,0.407,0.010405200000000003
PRY,Paraguay,LAC,N,2015,2015,income,0,1,2309.43,9,511.3956,0.3917507,0.1558837,0.08364152,0.2366857,0.4760591,338.6601,0.4013605,NA,6.639119,0.01571,0.02766,0.03853,0.04882,0.06019,0.07337,0.09171,0.1168,0.1599,0.3673,0.009500600000000026
PRY,Paraguay,LAC,N,2016,2016,income,0,1,2309.43,7.2,495.9138,0.3126639,0.111676,0.05578827,0.1626243,0.4789972,324.0286,0.4021088,NA,6.725308,0.01633,0.02857,0.03832,0.04801,0.05942,0.07275,0.09018,0.1157,0.1573,0.3735,0.009642399999999995
PRY,Paraguay,LAC,N,2017,2017,income,0,1,2309.43,8.6,520.3944,0.3768415,0.1377374,0.06929364,0.2010136,0.4882372,333.8017,0.4178678,NA,6.811297,0.01712,0.0287,0.03849,0.04782,0.05822,0.07104,0.08818,0.1101,0.1483,0.392,0.009421399999999969
PRY,Paraguay,LAC,N,2018,2018,income,0,1,2309.43,21.9,515.6215,0.7936143,0.4260077,0.273648,0.7392573,0.4621782,350.6363,0.3752713,NA,6.956071,0.01671,0.03009,0.04073,0.0509,0.06221,0.07406,0.09225,0.1163,0.158,0.3588,0.004803600000000019
PSE,West Bank and Gaza,MNA,N,2004,2004,consumption,0,1,2.5228,4.3,296.944,0.1421067,0.0337523,0.01313924,0.0443255,0.3404466,238.3114,0.1943908,NA,3.236626,0.02997,0.04505,0.05478,0.06562,0.07537,0.08722,0.1026,0.1219,0.1527,0.2648,0.01578779999999999
PSE,West Bank and Gaza,MNA,N,2005,2005,consumption,0,1,2.5228,8.4,309.5211,0.5237866,0.1790814,0.08275418,0.2491353,0.3474262,248.0976,0.2002656,NA,3.320396,0.02933,0.04383,0.05427,0.06352,0.07421,0.08664,0.1017,0.1234,0.1558,0.2672,0.01476630000000001
PSE,West Bank and Gaza,MNA,N,2006,2006,consumption,0,1,2.5228,7.6,310.228,0.453534,0.1347751,0.05640371,0.1796148,0.3395928,249.8364,0.1896531,NA,3.406334,0.032,0.04608,0.0554,0.06527,0.07493,0.08635,0.1001,0.1178,0.1506,0.2714,0.01701910000000001
PSE,West Bank and Gaza,MNA,N,2007,2007,consumption,0,1,2.5228,4.3,285.4893,0.1822776,0.04495808,0.01876192,0.06039423,0.3560608,228.7152,0.2143576,NA,3.494496,0.02776,0.04338,0.05274,0.06321,0.07449,0.08625,0.1007,0.1218,0.1535,0.2761,0.021132100000000015
PSE,West Bank and Gaza,MNA,N,2009,2009,consumption,0,1,2.5228,6.2,327.3038,0.2793412,0.07119423,0.0264685,0.09132095,0.3446397,258.9812,0.1947653,NA,3.702218,0.03187,0.04523,0.05496,0.06408,0.07362,0.08517,0.09996,0.119,0.1524,0.2737,0.013771599999999995
PSE,West Bank and Gaza,MNA,N,2010,2010,consumption,0,1,2.5228,5.7,330.2699,0.2424848,0.05909831,0.02167623,0.07529938,0.3529443,258.2088,0.2048599,NA,3.811102,0.03051,0.04416,0.05352,0.06349,0.07294,0.08432,0.09911,0.1197,0.1544,0.2778,0.015735200000000005
PSE,West Bank and Gaza,MNA,N,2011,2011,consumption,0,1,2.5228,9,329.619,0.5369851,0.1756922,0.07826974,0.2400204,0.3441524,262.073,0.1941559,NA,3.927051,0.03137,0.04545,0.0546,0.06417,0.07435,0.08503,0.09956,0.1206,0.153,0.2719,0.014236600000000044
PSE,West Bank and Gaza,MNA,N,2016,2016.75,consumption,0,1,2.5228,6.8,319.2821,0.3534933,0.1058472,0.04523858,0.142943,0.3369004,263.7505,0.189899,NA,4.684777,0.02898,0.04391,0.05421,0.0647,0.07633,0.08968,0.1053,0.1262,0.1587,0.2519,0.01389600000000002
ROU,Romania,ECA,N,1989,1989,income,0,0,2.000516,12.4,429.6158,0.4364965,0.1168333,0.04542749,0.1564905,0.233073,401.9234,0.09206763,NA,23.161458,0.04122,0.0581,0.07,0.07988,0.08901,0.09827,0.1086,0.1215,0.1413,0.1921,0.007851200000000003
ROU,Romania,ECA,N,1992,1992,income,0,0,2.000516,7.9,284.4187,0.4244853,0.1212756,0.0493593,0.1648111,0.2546173,261.7734,0.1095938,NA,22.794284,0.03798,0.05424,0.06651,0.07705,0.08703,0.09729,0.1088,0.1234,0.1457,0.2019,0.010806199999999988
ROU,Romania,ECA,N,1994,1994,income,0,0,2.000516,2.8,121.6909,0.320713,0.08380144,0.03315542,0.1141451,0.2820058,107.1447,0.1324212,NA,22.730211,0.03705,0.05148,0.06295,0.07314,0.08301,0.09339,0.1053,0.1209,0.1458,0.227,0.0257193
ROU,Romania,ECA,N,1995,1995,income,0,1,2.000516,29.4,233.3797,0.9949999,0.7452053,0.5770977,1.516438,0.3115803,202.1002,0.169695,NA,22.68427,0.0312,0.04813,0.05991,0.07037,0.08101,0.09224,0.1049,0.1207,0.145,0.2465,0.0025255000000000694
ROU,Romania,ECA,N,1997,1997,income,0,1,2.000516,21.2,213.8977,0.9874974,0.6766971,0.4895404,1.269681,0.3050443,185.4307,0.1608314,NA,22.553978,0.03211,0.04969,0.06104,0.07122,0.08139,0.09192,0.1042,0.1199,0.1448,0.2438,0.002519599999999955
ROU,Romania,ECA,N,1998,1998,consumption,0,1,2.000516,4.5,216.6274,0.2902752,0.0802869,0.03226545,0.1060115,0.3108324,185.134,0.1630783,NA,22.507344,0.03221,0.04772,0.05895,0.06947,0.08002,0.09162,0.1055,0.123,0.1496,0.242,0.014458899999999997
ROU,Romania,ECA,N,1999,1999,consumption,0,1,2.000516,3.4,149.0894,0.3293283,0.08864919,0.03510167,0.1161516,0.2941767,129.6101,0.1462702,NA,22.47204,0.03464,0.0506,0.06177,0.07155,0.08163,0.09266,0.1054,0.1217,0.1457,0.2344,0.022309500000000038
ROU,Romania,ECA,N,2000,2000,consumption,0,1,2.000516,3.6,143.8451,0.3955987,0.1128041,0.04628377,0.1497256,0.2932386,125.5762,0.1451839,NA,22.442971,0.03448,0.05086,0.06165,0.07165,0.08197,0.09299,0.1054,0.1217,0.1462,0.2331,0.022813300000000036
ROU,Romania,ECA,N,2001,2001,consumption,0,1,2.000516,4.3,158.5696,0.4543681,0.1382372,0.05931095,0.1865857,0.2942906,138.4873,0.145735,NA,22.13197,0.03405,0.05009,0.06154,0.07171,0.08209,0.09309,0.1059,0.1219,0.1472,0.2324,0.019992699999999974
ROU,Romania,ECA,N,2002,2002,consumption,0,1,2.000516,3.8,163.9489,0.3471667,0.09983135,0.04158242,0.1336092,0.3022994,142.5461,0.1548868,NA,21.730496,0.03272,0.04913,0.0604,0.07081,0.08146,0.09273,0.1054,0.1223,0.1476,0.2375,0.019079599999999974
ROU,Romania,ECA,N,2003,2003,consumption,0,1,2.000516,4.4,174.0058,0.4105685,0.1196798,0.04963753,0.1594157,0.2991129,150.7574,0.1496336,NA,21.574326,0.0341,0.04992,0.0608,0.07084,0.08102,0.09216,0.1052,0.1215,0.1474,0.2371,0.01950099999999999
ROU,Romania,ECA,N,2004,2004,consumption,0,1,2.000516,1.7,193.9138,0.01748184,4.977173e-4,1.566993e-5,5.057254e-4,0.3003937,167.6066,0.1490043,NA,21.451748,0.03383,0.0488,0.06028,0.0707,0.08105,0.09235,0.1058,0.1229,0.1489,0.2354,0.01748184
ROU,Romania,ECA,N,2005,2005,consumption,0,1,2.000516,5.1,204.8372,0.3984045,0.1154312,0.04759099,0.1528425,0.2981939,177.3338,0.1469694,NA,21.319685,0.03397,0.04977,0.06088,0.07088,0.08118,0.09231,0.1051,0.1216,0.1491,0.2352,0.015988100000000005
ROU,Romania,ECA,N,2006,2006,consumption,0,1,2.000516,7.4,209.3194,0.6695314,0.2459506,0.118882,0.3488635,0.304643,180.2068,0.1544639,NA,21.19376,0.03306,0.04899,0.06,0.06982,0.08053,0.09185,0.1048,0.1225,0.1498,0.2387,0.10953279999999999
ROU,Romania,ECA,N,2007,2007,consumption,0,1,2.000516,9.6,229.0519,0.778129,0.3199222,0.1651675,0.4681698,0.3020729,196.9287,0.1505336,NA,20.882982,0.03376,0.0491,0.06035,0.07062,0.08057,0.09162,0.1046,0.1219,0.1494,0.238,0.1206623
ROU,Romania,ECA,N,2008,2008,consumption,0,1,2.000516,11.5,271.7757,0.7800764,0.3193517,0.1647876,0.4672093,0.2957379,236.7848,0.1445807,NA,20.537875,0.03413,0.04992,0.06075,0.07102,0.08145,0.09288,0.1061,0.1228,0.149,0.2319,0.09008749999999999
ROU,Romania,ECA,N,2009,2009,consumption,0,1,2.000516,12.4,276.3393,0.811887,0.3383976,0.1757335,0.496322,0.2818935,243.8727,0.1312869,NA,20.367487,0.03563,0.05169,0.06265,0.07272,0.08279,0.09395,0.1072,0.1236,0.1486,0.2211,0.09944209999999998
ROU,Romania,ECA,N,2010,2010,consumption,0,1,2.000516,10.8,265.2686,0.7497474,0.2923941,0.1459216,0.4207511,0.2815824,234.6062,0.131387,NA,20.246871,0.0352,0.05128,0.06252,0.07306,0.08326,0.09427,0.1074,0.1243,0.1499,0.2189,0.10497869999999998
ROU,Romania,ECA,N,2011,2011,consumption,0,1,2.000516,11.3,259.7846,0.7961104,0.3175427,0.1602438,0.4588182,0.2721152,233.0729,0.1222738,NA,20.147528,0.03661,0.0528,0.06384,0.07389,0.08442,0.09525,0.108,0.1236,0.1473,0.2144,0.09367979999999998
ROU,Romania,ECA,N,2012,2012,income,0,1,2.000516,4,278.9928,0.199552,0.07773268,0.04394456,0.1266052,0.365463,238.5768,0.261701,NA,20.058035,0.01691,0.03647,0.05065,0.06471,0.07831,0.09276,0.1106,0.132,0.1632,0.2544,0.10235389
ROU,Romania,ECA,N,2013,2013,income,0,1,2.000516,3.7,280.9162,0.1919266,0.0763217,0.04213588,0.1232078,0.36914400000000003,240.8486,0.2731818,NA,19.983693,0.0163,0.03339,0.04943,0.06497,0.07946,0.09411,0.1125,0.1338,0.1621,0.2539,0.11778054
ROU,Romania,ECA,N,2014,2014,income,0,1,2.000516,7.6,291.4447,0.4424969,0.1900071,0.1152734,0.3282028,0.3600965,260.2859,0.2688084,NA,19.908979,0.01509,0.03378,0.05123,0.06751,0.08115,0.09666,0.1134,0.134,0.1626,0.2446,0.012518200000000035
ROU,Romania,ECA,N,2015,2015,income,0,1,2.000516,6,314.4349,0.2924603,0.1234187,0.07164544,0.2014896,0.3591279,278.4256,0.257014,NA,19.815481,0.01653,0.03437,0.05168,0.06625,0.08065,0.09648,0.1134,0.1332,0.16,0.2474,0.010432500000000011
ROU,Romania,ECA,N,2016,2016,consumption,0,1,2.000516,20.1,305.6534,0.9485183,0.5156938,0.3170556,0.8394769,0.283457,272.2906,0.1342424,NA,19.702332,0.03479,0.05051,0.06251,0.0733,0.08364,0.09489,0.1077,0.1233,0.1475,0.2219,0.06572080000000002
ROU,Romania,ECA,N,2017,2017,income,0,1,2.000516,23,448.6634,0.8423636,0.4229817,0.2680479,0.7466763,0.3601683,392.6359,0.2689394,NA,19.587491,0.01584,0.03682,0.05166,0.06503,0.07877,0.09499,0.1134,0.1333,0.1614,0.2487,0.005545600000000039
RUS,Russian Federation,ECA,N,1993,1993,consumption,0,0,16.76913,4.8,424.7915,0.2157417,0.07244506,0.03266844,0.1011365,0.4837574,282.8297,0.4200219,NA,148.52,0.01655,0.02742,0.03799,0.04877,0.06034,0.07353,0.08976,0.1122,0.1506,0.3829,0.006805699999999998
RUS,Russian Federation,ECA,N,1996,1996,consumption,0,0,16.76913,5.5,404.2581,0.2613738,0.0976781,0.04930757,0.1474341,0.4610346,284.4568,0.3831548,NA,148.160042,0.01607,0.02844,0.04008,0.05166,0.06386,0.07755,0.0942,0.117,0.1557,0.3555,0.006557900000000005
RUS,Russian Federation,ECA,N,1997,1997,consumption,0,1,16.76913,6.1,369.1741,0.2580709,0.07855664,0.03462636,0.1080999,0.3840923,286.6561,0.2517978,NA,147.915307,0.02412,0.03866,0.04947,0.06008,0.07145,0.08409,0.0998,0.1217,0.1567,0.2939,0.008265899999999993
RUS,Russian Federation,ECA,N,1998,1998,consumption,0,1,16.76913,5.6,332.0869,0.2709319,0.08429217,0.03775066,0.1167183,0.3813704,258.8406,0.2486369,NA,147.670692,0.02369,0.03827,0.04913,0.0598,0.07159,0.08519,0.102,0.1241,0.16,0.2862,0.009259699999999982
RUS,Russian Federation,ECA,N,1999,1999,consumption,0,1,16.76913,3.9,264.5499,0.2050363,0.06021357,0.02607659,0.08230325,0.3744344,208.6601,0.2406443,NA,147.214392,0.02397,0.03872,0.04966,0.0606,0.07242,0.08621,0.1034,0.1267,0.1609,0.2774,0.011165499999999995
RUS,Russian Federation,ECA,N,2000,2000,consumption,0,1,16.76913,4.9,289.916,0.2621433,0.07878382,0.03433804,0.1078327,0.3709283,229.2374,0.2345212,NA,146.596557,0.02487,0.03942,0.05019,0.06092,0.07271,0.08624,0.1029,0.1257,0.1608,0.2762,0.010718800000000028
RUS,Russian Federation,ECA,N,2001,2001,consumption,0,1,16.76913,6.1,326.3283,0.3094612,0.09417909,0.04128914,0.1294749,0.3692511,256.6209,0.2311576,NA,145.976083,0.02578,0.04038,0.05089,0.06109,0.07232,0.0856,0.1017,0.124,0.1597,0.2786,0.010079599999999966
RUS,Russian Federation,ECA,N,2002,2002,consumption,0,1,16.76913,6.1,361.6025,0.2608552,0.07395521,0.03059239,0.09884231,0.3728383,279.4712,0.2332944,NA,145.306046,0.02625,0.04021,0.05029,0.06036,0.07132,0.08416,0.1007,0.1248,0.1605,0.2815,0.009143400000000024
RUS,Russian Federation,ECA,N,2003,2003,consumption,0,1,16.76913,6.6,398.2926,0.2851423,0.08630269,0.037423530000000003,0.1175723,0.3997157,295.6677,0.2682501,NA,144.648257,0.02374,0.03704,0.04704,0.0569,0.06805,0.08105,0.09759,0.1216,0.1638,0.3032,0.008455099999999993
RUS,Russian Federation,ECA,N,2004,2004,consumption,0,1,16.76913,7.5,429.4962,0.3203883,0.1005455,0.04493401,0.1389343,0.4031584,317.8847,0.2745076,NA,144.067054,0.02318,0.0365,0.04645,0.05624,0.06763,0.08126,0.09837,0.1226,0.1628,0.3049,0.008246200000000037
RUS,Russian Federation,ECA,N,2005,2005,consumption,0,1,16.76913,7.9,472.3805,0.3062625,0.09565049,0.04255535,0.1317335,0.4126561,340.4999,0.2872016,NA,143.518523,0.02265,0.03574,0.04558,0.05523,0.0661,0.07933,0.09684,0.1213,0.1636,0.3137,0.007761000000000018
RUS,Russian Federation,ECA,N,2006,2006,consumption,0,1,16.76913,7.5,514.3764,0.2351166,0.06840325,0.02866437,0.09178036,0.4095095,374.7146,0.2817342,NA,143.049528,0.02308,0.03586,0.04584,0.05592,0.06695,0.07973,0.09645,0.1208,0.1626,0.3128,0.0069836000000000065
RUS,Russian Federation,ECA,N,2007,2007,consumption,0,1,16.76913,8.1,596.4899,0.2143526,0.06015987,0.02449115,0.07968005,0.4227228,420.7375,0.2989327,NA,142.805088,0.02276,0.03509,0.04469,0.05424,0.06476,0.07733,0.09378,0.1179,0.1617,0.3277,0.0063029
RUS,Russian Federation,ECA,N,2008,2008,consumption,0,1,16.76913,10.2,660.0216,0.2636754,0.07509844,0.03075713,0.09961553,0.4156859,469.3739,0.2874554,NA,142.74235,0.02407,0.03645,0.0458,0.05527,0.0655,0.07776,0.09297,0.1169,0.1604,0.3249,0.005916599999999994
RUS,Russian Federation,ECA,N,2009,2009,consumption,0,1,16.76913,9.6,629.6877,0.2338273,0.06301362,0.0246639,0.08220057,0.398456,461.9759,0.262718,NA,142.78534200000001,0.02572,0.03833,0.04792,0.05748,0.06771,0.07958,0.09451,0.1177,0.1602,0.3108,0.005688399999999982
RUS,Russian Federation,ECA,N,2010,2010,consumption,0,1,16.76913,11.4,677.3176,0.2854196,0.08125211,0.03357167,0.1084154,0.3954898,500.5254,0.2598611,NA,142.849449,0.02546,0.03861,0.04801,0.05743,0.06792,0.08037,0.096560000000000007,0.1197,0.1599,0.3061,0.0058455000000000035
RUS,Russian Federation,ECA,N,2011,2011,consumption,0,1,16.76913,9.7,703.7954,0.1824626,0.04635205,0.01760951,0.059913,0.3974931,516.04,0.2614058,NA,142.960868,0.02581,0.03875,0.04813,0.05733,0.06762,0.07969,0.09519,0.1176,0.1588,0.3111,0.005383699999999991
RUS,Russian Federation,ECA,N,2012,2012,consumption,0,1,16.76913,11.4,740.5343,0.2482831,0.06669976,0.02653284,0.08767165,0.4071483,532.6657,0.2749609,NA,143.201676,0.0253,0.03809,0.04704,0.05617,0.06641,0.07863,0.09395,0.116,0.1568,0.3217,0.005800799999999995
RUS,Russian Federation,ECA,N,2013,2013,consumption,0,1,16.76913,11.5,756.4189,0.2431227,0.06400732,0.02490607,0.08343641,0.4088442,541.2141,0.2765954,NA,143.506911,0.02562,0.03805,0.04686,0.05586,0.06599,0.07795,0.09364,0.116,0.1556,0.3245,0.005576200000000003
RUS,Russian Federation,ECA,N,2014,2014,consumption,0,1,16.76913,12,742.7262,0.2602454,0.06914919,0.02714906,0.09036491,0.3988122,542.3549,0.263478,NA,143.819666,0.02647,0.03935,0.04832,0.05746,0.0675,0.07936,0.09474,0.1155,0.1525,0.3187,0.005741400000000008
RUS,Russian Federation,ECA,N,2015,2015,consumption,0,1,16.76913,15.2,680.2088,0.4315135,0.1355965,0.05924387,0.1843169,0.3774084,512.1614,0.2352635,NA,144.09687,0.02776,0.04133,0.05091,0.06018,0.07,0.08185,0.0971,0.118,0.156,0.2969,0.005934800000000018
RUS,Russian Federation,ECA,N,2016,2016,consumption,0,1,16.76913,26.1,664.334,0.7497788,0.3374936,0.1862125,0.512892,0.368485,511.9407,0.2239721,NA,144.342396,0.02845,0.04178,0.0515,0.0608,0.07127,0.08339,0.09872,0.1206,0.1574,0.2861,0.004537999999999931
RUS,Russian Federation,ECA,N,2017,2017,consumption,0,1,16.76913,21.4,665.7072,0.651865,0.2594626,0.1310075,0.3756048,0.3723907,505.4235,0.2293247,NA,144.49674,0.02864,0.04186,0.05146,0.06052,0.07041,0.08232,0.0977,0.1194,0.1555,0.2922,0.0034950999999999732
RUS,Russian Federation,ECA,N,2018,2018,consumption,0,1,16.76913,21.9,674.4437,0.6633864,0.2642313,0.1335319,0.3824606,0.3747301,510.3289,0.2316162,NA,144.47805,0.02891,0.04203,0.05124,0.06041,0.07028,0.08198,0.09675,0.1172,0.1524,0.2988,0.0037858000000000613
RWA,Rwanda,SSA,N,1984,1984.5,consumption,0,0,246.8344,1.3,59.4094,0.3137273,0.06231998,0.01668326,0.07455175,0.2889859,49.33083,0.1353763,NA,5.881906,0.04405,0.05293,0.06129,0.06961,0.07837,0.08818,0.1001,0.1162,0.1434,0.2458,0.06450599999999998
RWA,Rwanda,SSA,N,2000,2000.38,consumption,0,1,246.8344,1.1,53.72367,0.5005783,0.182353,0.08936339,0.2626897,0.4854727,33.44571,0.4020553,NA,8.025703,0.01993,0.03196,0.04021,0.04847,0.05725,0.06848,0.08233,0.1021,0.1412,0.408,0.05586150000000001
RWA,Rwanda,SSA,N,2005,2005.75,consumption,0,1,246.8344,1.1,69.61332,0.3903,0.1364676,0.06617423,0.1961152,0.5203941,40.31834,0.4676956,NA,9.20658,0.01721,0.02818,0.03666,0.04466,0.05347,0.06331,0.07738,0.09898,0.1414,0.4388,0.052271299999999965
RWA,Rwanda,SSA,N,2010,2010.83,consumption,0,1,246.8344,1.1,74.04628,0.2990831,0.08347476,0.03341695,0.1097594,0.4722241,46.71848,0.3749012,NA,10.516071,0.02288,0.03351,0.04145,0.04959,0.05839,0.06872,0.08235,0.1025,0.1422,0.3984,0.054231699999999994
